Assemblies	penguin	rnaspades	err_rate
HIV1.cut.id_AF443108.1	100.000	36.215	0.001
HIV1.cut.id_AF443109.1	78.737	13.680	0.001
HIV1.cut.id_AF443110.1	87.848	28.835	0.001
HIV1.cut.id_AF443111.1	91.783	35.504	0.001
HIV1.cut.id_AF443112.1	98.593	22.673	0.001
HIV1.cut.id_AF443113.1	97.370	48.481	0.001
HIV1.cut.id_AF443114.1	89.389	35.606	0.001
HIV1.cut.id_AF443115.1	99.989	18.813	0.001
HIV1.cut.id_AF450096.1	79.976	29.169	0.001
HIV1.cut.id_AF450097.1	66.659	-	0.001
HIV1.cut.id_AF450098.1	43.284	28.859	0.001
HIV1.cut.id_AF457058.1	85.105	36.350	0.001
HIV1.cut.id_AF460972.1	91.846	63.369	0.001
HIV1.cut.id_AF460974.1	100.000	41.337	0.001
HIV1.cut.id_AF468970.1	78.844	-	0.001
HIV1.cut.id_AF484480.1	100.000	39.995	0.001
HIV1.cut.id_AF484485.1	99.569	67.649	0.001
HIV1.cut.id_AF484511.1	100.000	53.061	0.001
HIV1.cut.id_AF484515.1	53.066	27.354	0.001
HIV1.cut.id_AF490973.1	90.606	7.046	0.001
HIV1.cut.id_AF490974.1	100.000	-	0.001
HIV1.cut.id_AF492623.1	46.020	19.574	0.001
HIV1.cut.id_AF492624.1	100.000	-	0.001
HIV1.cut.id_AF503396.1	69.149	28.283	0.001
HIV1.cut.id_AF516184.1	99.433	32.192	0.001
HIV1.cut.id_AF529572.1	78.659	-	0.001
HIV1.cut.id_AF529573.1	93.256	50.694	0.001
HIV1.cut.id_AF530576.1	82.755	11.157	0.001
HIV1.cut.id_AF538302.1	96.903	18.963	0.001
HIV1.cut.id_AF538303.1	70.636	27.438	0.001
HIV1.cut.id_AJ006022.1	99.989	93.072	0.001
HIV1.cut.id_AJ006287.1	99.309	27.863	0.001
HIV1.cut.id_AJ237565.1	83.808	34.426	0.001
HIV1.cut.id_AJ239083.1	100.000	56.810	0.001
HIV1.cut.id_AJ245481.2	99.956	69.896	0.001
HIV1.cut.id_AJ251056.1	99.548	52.322	0.001
HIV1.cut.id_AJ251057.1	100.000	38.343	0.001
HIV1.cut.id_AJ271370.1	79.027	50.249	0.001
HIV1.cut.id_AJ271445.1	67.038	37.413	0.001
HIV1.cut.id_AJ276595.1	100.000	38.173	0.001
HIV1.cut.id_AJ276596.1	100.000	52.838	0.001
HIV1.cut.id_AJ288981.1	91.773	73.834	0.001
HIV1.cut.id_AJ288982.1	100.000	39.166	0.001
HIV1.cut.id_AJ291718.1	85.456	44.823	0.001
HIV1.cut.id_AJ291719.1	98.264	56.339	0.001
HIV1.cut.id_AJ291720.1	84.858	41.273	0.001
HIV1.cut.id_AJ302646.1	100.000	52.583	0.001
HIV1.cut.id_AJ302647.1	100.000	79.116	0.001
HIV1.cut.id_AJ320484.1	100.000	62.174	0.001
HIV1.cut.id_AJ404325.1	100.000	75.280	0.001
HIV1.cut.id_AJ508595.1	88.190	49.448	0.001
HIV1.cut.id_AJ508596.1	88.505	49.288	0.001
HIV1.cut.id_AJ508597.1	92.349	24.250	0.001
HIV1.cut.id_AJ866553.1	100.000	50.785	0.001
HIV1.cut.id_AJ866554.1	86.072	49.929	0.001
HIV1.cut.id_AJ866555.1	85.343	42.059	0.001
HIV1.cut.id_AJ866556.1	98.802	48.708	0.001
HIV1.cut.id_AJ866557.1	92.074	43.941	0.001
HIV1.cut.id_AJ866558.1	86.728	60.338	0.001
HIV1.cut.id_AM000053.1	100.000	71.675	0.001
HIV1.cut.id_AM000054.1	86.708	74.430	0.001
HIV1.cut.id_AM000055.1	100.000	70.983	0.001
HIV1.cut.id_AP005206.1	93.866	-	0.001
HIV1.cut.id_AP005207.1	83.252	21.092	0.001
HIV1.cut.id_AY008714.1	98.792	43.738	0.001
HIV1.cut.id_AY008715.1	78.357	16.962	0.001
HIV1.cut.id_AY008716.1	52.353	3.490	0.001
HIV1.cut.id_AY008717.1	91.815	29.474	0.001
HIV1.cut.id_AY008718.1	62.139	18.817	0.001
HIV1.cut.id_AY037282.1	88.696	31.368	0.001
HIV1.cut.id_AY046058.1	88.876	45.830	0.001
HIV1.cut.id_AY049708.1	19.649	-	0.001
HIV1.cut.id_AY049709.1	41.469	15.704	0.001
HIV1.cut.id_AY049710.1	12.071	6.527	0.001
HIV1.cut.id_AY049711.1	100.000	14.425	0.001
HIV1.cut.id_AY074891.1	99.036	40.468	0.001
HIV1.cut.id_AY082968.1	86.245	9.742	0.001
HIV1.cut.id_AY093603.1	89.129	67.102	0.001
HIV1.cut.id_AY093604.1	100.000	64.430	0.001
HIV1.cut.id_AY093605.1	93.617	31.121	0.001
HIV1.cut.id_AY118165.1	99.375	14.007	0.001
HIV1.cut.id_AY118166.1	83.785	48.634	0.001
HIV1.cut.id_AY125894.1	78.748	-	0.001
HIV1.cut.id_AY158533.1	87.712	8.139	0.001
HIV1.cut.id_AY158534.1	67.971	28.205	0.001
HIV1.cut.id_AY158535.1	75.123	28.994	0.001
HIV1.cut.id_AY162223.1	100.000	27.433	0.001
HIV1.cut.id_AY162224.1	93.002	21.015	0.001
HIV1.cut.id_AY162225.1	69.581	28.617	0.001
HIV1.cut.id_AY167123.1	31.267	11.505	0.001
HIV1.cut.id_AY169802.1	90.587	64.167	0.001
HIV1.cut.id_AY169803.1	41.285	-	0.001
HIV1.cut.id_AY169804.1	88.646	62.384	0.001
HIV1.cut.id_AY169805.1	100.000	43.861	0.001
HIV1.cut.id_AY169806.1	92.291	36.842	0.001
HIV1.cut.id_AY169807.1	92.398	44.424	0.001
HIV1.cut.id_AY169808.1	65.696	31.414	0.001
HIV1.cut.id_AY169809.1	100.000	26.851	0.001
HIV1.cut.id_AY169810.1	100.000	41.290	0.001
HIV1.cut.id_AY169811.1	98.280	42.493	0.001
HIV1.cut.id_AY169812.1	82.711	21.405	0.001
HIV1.cut.id_AY169813.1	99.978	77.251	0.001
HIV1.cut.id_AY169814.1	93.000	49.445	0.001
HIV1.cut.id_AY169815.1	72.404	17.516	0.001
HIV1.cut.id_AY169816.1	69.973	45.971	0.001
HIV1.cut.id_AY173951.1	74.711	7.192	0.001
HIV1.cut.id_AY173952.1	63.421	12.249	0.001
HIV1.cut.id_AY173953.1	47.239	5.855	0.001
HIV1.cut.id_AY173954.1	73.911	44.194	0.001
HIV1.cut.id_AY173955.1	59.123	7.566	0.001
HIV1.cut.id_AY173956.1	100.000	-	0.001
HIV1.cut.id_AY173957.1	50.775	42.381	0.001
HIV1.cut.id_AY173958.1	93.204	16.238	0.001
HIV1.cut.id_AY180905.1	72.630	5.838	0.001
HIV1.cut.id_AY227107.1	95.377	36.329	0.001
HIV1.cut.id_AY228556.1	74.805	23.296	0.001
HIV1.cut.id_AY228557.1	96.497	28.253	0.001
HIV1.cut.id_AY237165.1	62.090	80.650	0.001
HIV1.cut.id_AY237166.1	99.488	66.240	0.001
HIV1.cut.id_AY237167.1	100.000	26.119	0.001
HIV1.cut.id_AY271690.1	79.688	22.481	0.001
HIV1.cut.id_AY308760.1	80.873	3.830	0.001
HIV1.cut.id_AY308761.1	-	7.659	0.001
HIV1.cut.id_AY308762.1	98.153	14.423	0.001
HIV1.cut.id_AY314044.1	63.427	17.602	0.001
HIV1.cut.id_AY314045.1	73.545	-	0.001
HIV1.cut.id_AY314046.1	58.389	-	0.001
HIV1.cut.id_AY314047.1	75.114	-	0.001
HIV1.cut.id_AY314048.1	59.090	8.890	0.001
HIV1.cut.id_AY314049.1	36.094	-	0.001
HIV1.cut.id_AY314050.1	70.419	-	0.001
HIV1.cut.id_AY314051.1	-	-	0.001
HIV1.cut.id_AY314052.1	25.612	27.259	0.001
HIV1.cut.id_AY314053.1	100.000	12.543	0.001
HIV1.cut.id_AY314054.1	68.964	46.537	0.001
HIV1.cut.id_AY314055.1	68.378	-	0.001
HIV1.cut.id_AY314056.1	100.000	-	0.001
HIV1.cut.id_AY314057.1	70.794	-	0.001
HIV1.cut.id_AY314058.1	42.720	-	0.001
HIV1.cut.id_AY314059.1	50.803	-	0.001
HIV1.cut.id_AY314060.1	75.803	31.917	0.001
HIV1.cut.id_AY314061.1	58.255	21.084	0.001
HIV1.cut.id_AY314062.1	14.060	-	0.001
HIV1.cut.id_AY314063.1	58.609	23.626	0.001
HIV1.cut.id_AY322184.1	70.509	71.054	0.001
HIV1.cut.id_AY322185.1	96.609	35.477	0.001
HIV1.cut.id_AY322187.1	77.341	32.165	0.001
HIV1.cut.id_AY322189.1	100.000	40.090	0.001
HIV1.cut.id_AY322190.1	64.044	29.714	0.001
HIV1.cut.id_AY322191.1	73.234	41.107	0.001
HIV1.cut.id_AY322193.1	69.016	22.836	0.001
HIV1.cut.id_AY331282.1	89.677	-	0.001
HIV1.cut.id_AY331283.1	24.864	12.881	0.001
HIV1.cut.id_AY331284.1	88.756	-	0.001
HIV1.cut.id_AY331285.1	80.501	15.478	0.001
HIV1.cut.id_AY331286.1	11.868	9.476	0.001
HIV1.cut.id_AY331287.1	95.643	14.942	0.001
HIV1.cut.id_AY331288.1	72.545	-	0.001
HIV1.cut.id_AY331289.1	33.390	38.689	0.001
HIV1.cut.id_AY331290.1	62.279	30.370	0.001
HIV1.cut.id_AY331292.1	60.280	3.518	0.001
HIV1.cut.id_AY331293.1	99.886	40.698	0.001
HIV1.cut.id_AY331296.1	46.378	40.361	0.001
HIV1.cut.id_AY331297.1	43.984	19.135	0.001
HIV1.cut.id_AY332236.1	11.953	-	0.001
HIV1.cut.id_AY352654.1	99.129	73.471	0.001
HIV1.cut.id_AY352655.1	88.915	68.090	0.001
HIV1.cut.id_AY352656.1	68.306	31.060	0.001
HIV1.cut.id_AY352657.1	95.080	44.223	0.001
HIV1.cut.id_AY423381.1	100.000	13.199	0.001
HIV1.cut.id_AY423382.1	69.339	38.096	0.001
HIV1.cut.id_AY423383.1	71.367	24.503	0.001
HIV1.cut.id_AY423384.1	51.065	6.798	0.001
HIV1.cut.id_AY423385.1	36.650	-	0.001
HIV1.cut.id_AY423386.1	28.384	-	0.001
HIV1.cut.id_AY423387.1	44.061	-	0.001
HIV1.cut.id_AY445524.1	99.978	51.165	0.001
HIV1.cut.id_AY455778.1	93.145	20.030	0.001
HIV1.cut.id_AY455779.1	99.877	12.899	0.001
HIV1.cut.id_AY455780.1	68.624	9.375	0.001
HIV1.cut.id_AY455781.1	83.585	30.855	0.001
HIV1.cut.id_AY455782.1	82.571	13.819	0.001
HIV1.cut.id_AY455783.1	90.885	39.093	0.001
HIV1.cut.id_AY455784.1	83.918	16.330	0.001
HIV1.cut.id_AY455785.1	96.437	24.241	0.001
HIV1.cut.id_AY463217.1	100.000	26.546	0.001
HIV1.cut.id_AY463218.1	92.235	12.420	0.001
HIV1.cut.id_AY463219.1	89.361	47.036	0.001
HIV1.cut.id_AY463220.1	99.429	38.188	0.001
HIV1.cut.id_AY463221.1	97.029	-	0.001
HIV1.cut.id_AY463222.1	71.969	24.105	0.001
HIV1.cut.id_AY463223.1	70.944	33.443	0.001
HIV1.cut.id_AY463224.1	73.704	31.083	0.001
HIV1.cut.id_AY463225.1	75.899	42.249	0.001
HIV1.cut.id_AY463226.1	76.893	5.796	0.001
HIV1.cut.id_AY463227.1	75.367	27.348	0.001
HIV1.cut.id_AY463228.1	86.362	15.520	0.001
HIV1.cut.id_AY463229.1	78.186	11.045	0.001
HIV1.cut.id_AY463230.1	78.609	19.501	0.001
HIV1.cut.id_AY463231.1	88.441	-	0.001
HIV1.cut.id_AY463232.1	72.108	46.563	0.001
HIV1.cut.id_AY463233.1	87.507	37.083	0.001
HIV1.cut.id_AY463234.1	81.429	33.061	0.001
HIV1.cut.id_AY463235.1	97.222	60.323	0.001
HIV1.cut.id_AY463236.1	100.000	14.015	0.001
HIV1.cut.id_AY463237.1	70.800	23.864	0.001
HIV1.cut.id_AY500393.1	83.932	31.598	0.001
HIV1.cut.id_AY531116.1	98.475	42.181	0.001
HIV1.cut.id_AY532635.1	100.000	85.601	0.001
HIV1.cut.id_AY535659.1	100.000	49.896	0.001
HIV1.cut.id_AY535660.1	100.000	60.751	0.001
HIV1.cut.id_AY536233.1	79.335	11.698	0.001
HIV1.cut.id_AY536234.1	84.821	9.802	0.001
HIV1.cut.id_AY536235.1	24.738	13.813	0.001
HIV1.cut.id_AY536236.1	86.047	32.158	0.001
HIV1.cut.id_AY536237.1	30.307	21.490	0.001
HIV1.cut.id_AY536238.1	96.587	-	0.001
HIV1.cut.id_AY560107.1	58.384	19.577	0.001
HIV1.cut.id_AY560108.1	63.898	-	0.001
HIV1.cut.id_AY560109.1	98.167	49.370	0.001
HIV1.cut.id_AY560110.1	100.000	15.840	0.001
HIV1.cut.id_AY585264.1	26.167	41.280	0.001
HIV1.cut.id_AY585265.1	33.539	14.313	0.001
HIV1.cut.id_AY585266.1	69.989	41.240	0.001
HIV1.cut.id_AY585267.1	58.734	47.174	0.001
HIV1.cut.id_AY585268.1	-	3.030	0.001
HIV1.cut.id_AY586540.1	83.564	37.109	0.001
HIV1.cut.id_AY586541.1	90.061	57.514	0.001
HIV1.cut.id_AY586542.2	95.914	21.643	0.001
HIV1.cut.id_AY586543.2	79.860	7.817	0.001
HIV1.cut.id_AY586544.2	100.000	57.337	0.001
HIV1.cut.id_AY586545.2	82.753	40.269	0.001
HIV1.cut.id_AY586546.1	68.162	49.012	0.001
HIV1.cut.id_AY586547.2	95.021	47.296	0.001
HIV1.cut.id_AY586548.2	89.124	35.324	0.001
HIV1.cut.id_AY586549.2	55.351	22.722	0.001
HIV1.cut.id_AY588970.1	100.000	42.453	0.001
HIV1.cut.id_AY588971.1	70.697	54.715	0.001
HIV1.cut.id_AY612637.1	85.539	35.169	0.001
HIV1.cut.id_AY618998.1	100.000	64.269	0.001
HIV1.cut.id_AY623602.1	100.000	55.058	0.001
HIV1.cut.id_AY682547.1	17.098	7.900	0.001
HIV1.cut.id_AY703908.1	97.018	35.710	0.001
HIV1.cut.id_AY703909.1	100.000	12.173	0.001
HIV1.cut.id_AY703910.1	96.459	63.287	0.001
HIV1.cut.id_AY703911.1	91.248	21.582	0.001
HIV1.cut.id_AY751406.1	27.891	2.524	0.001
HIV1.cut.id_AY751407.1	93.270	24.844	0.001
HIV1.cut.id_AY771588.1	99.795	38.997	0.001
HIV1.cut.id_AY771589.1	86.344	13.778	0.001
HIV1.cut.id_AY771590.1	100.000	55.369	0.001
HIV1.cut.id_AY771591.1	86.102	22.205	0.001
HIV1.cut.id_AY771592.1	95.110	41.160	0.001
HIV1.cut.id_AY771593.1	74.687	18.920	0.001
HIV1.cut.id_AY772535.1	59.420	28.376	0.001
HIV1.cut.id_AY772690.1	100.000	16.008	0.001
HIV1.cut.id_AY772691.1	100.000	6.965	0.001
HIV1.cut.id_AY772692.1	100.000	31.198	0.001
HIV1.cut.id_AY772693.1	93.319	11.309	0.001
HIV1.cut.id_AY772694.1	96.350	10.577	0.001
HIV1.cut.id_AY772695.1	89.357	31.751	0.001
HIV1.cut.id_AY772696.1	56.947	18.982	0.001
HIV1.cut.id_AY772698.1	57.187	47.055	0.001
HIV1.cut.id_AY772699.1	98.990	44.313	0.001
HIV1.cut.id_AY772700.1	98.837	38.185	0.001
HIV1.cut.id_AY773338.1	92.460	52.621	0.001
HIV1.cut.id_AY773339.1	100.000	89.745	0.001
HIV1.cut.id_AY773340.1	100.000	72.860	0.001
HIV1.cut.id_AY773341.1	100.000	75.220	0.001
HIV1.cut.id_AY779550.1	68.648	-	0.001
HIV1.cut.id_AY779551.1	85.442	21.723	0.001
HIV1.cut.id_AY779552.1	43.747	-	0.001
HIV1.cut.id_AY779553.1	71.624	7.931	0.001
HIV1.cut.id_AY779554.1	72.541	3.048	0.001
HIV1.cut.id_AY779555.1	89.980	-	0.001
HIV1.cut.id_AY779556.1	74.499	25.801	0.001
HIV1.cut.id_AY779557.1	100.000	27.747	0.001
HIV1.cut.id_AY779558.1	100.000	-	0.001
HIV1.cut.id_AY779559.1	93.491	25.095	0.001
HIV1.cut.id_AY779560.1	88.333	-	0.001
HIV1.cut.id_AY779561.1	54.536	-	0.001
HIV1.cut.id_AY779562.1	100.000	24.463	0.001
HIV1.cut.id_AY779563.1	43.998	57.069	0.001
HIV1.cut.id_AY779564.1	20.390	10.734	0.001
HIV1.cut.id_AY781125.1	96.717	81.972	0.001
HIV1.cut.id_AY781126.1	79.689	25.517	0.001
HIV1.cut.id_AY781127.1	87.146	47.286	0.001
HIV1.cut.id_AY781128.1	100.000	47.381	0.001
HIV1.cut.id_AY805330.1	91.227	11.351	0.001
HIV1.cut.id_AY818641.1	21.610	14.308	0.001
HIV1.cut.id_AY818642.1	52.052	20.454	0.001
HIV1.cut.id_AY818643.1	100.000	-	0.001
HIV1.cut.id_AY818644.1	89.294	-	0.001
HIV1.cut.id_AY819715.1	52.946	20.145	0.001
HIV1.cut.id_AY835748.1	79.731	21.058	0.001
HIV1.cut.id_AY835749.1	34.830	-	0.001
HIV1.cut.id_AY835750.1	63.494	24.620	0.001
HIV1.cut.id_AY835751.1	82.588	26.841	0.001
HIV1.cut.id_AY835753.1	82.940	38.969	0.001
HIV1.cut.id_AY835754.1	58.714	-	0.001
HIV1.cut.id_AY835755.1	62.387	27.542	0.001
HIV1.cut.id_AY835756.1	69.455	44.786	0.001
HIV1.cut.id_AY835757.1	35.354	-	0.001
HIV1.cut.id_AY835758.1	66.787	4.308	0.001
HIV1.cut.id_AY835759.1	55.645	30.213	0.001
HIV1.cut.id_AY835760.1	43.817	25.493	0.001
HIV1.cut.id_AY835761.1	56.138	9.862	0.001
HIV1.cut.id_AY835762.1	76.789	-	0.001
HIV1.cut.id_AY835763.1	59.038	7.366	0.001
HIV1.cut.id_AY835764.1	100.000	4.989	0.001
HIV1.cut.id_AY835765.1	36.680	22.929	0.001
HIV1.cut.id_AY835766.1	58.011	33.388	0.001
HIV1.cut.id_AY835767.1	83.548	10.410	0.001
HIV1.cut.id_AY835769.1	56.904	14.689	0.001
HIV1.cut.id_AY835770.1	41.282	27.891	0.001
HIV1.cut.id_AY835771.1	57.358	31.179	0.001
HIV1.cut.id_AY835772.1	63.234	16.491	0.001
HIV1.cut.id_AY835773.1	47.446	9.984	0.001
HIV1.cut.id_AY835774.1	26.060	-	0.001
HIV1.cut.id_AY835775.1	55.656	3.543	0.001
HIV1.cut.id_AY835776.1	58.110	24.909	0.001
HIV1.cut.id_AY835777.1	18.051	32.440	0.001
HIV1.cut.id_AY835778.1	77.594	5.348	0.001
HIV1.cut.id_AY835779.1	79.676	7.536	0.001
HIV1.cut.id_AY835780.1	77.386	-	0.001
HIV1.cut.id_AY835781.1	34.027	30.304	0.001
HIV1.cut.id_AY838565.1	91.424	40.182	0.001
HIV1.cut.id_AY838566.1	67.502	16.925	0.001
HIV1.cut.id_AY838567.1	100.000	17.773	0.001
HIV1.cut.id_AY838568.1	81.910	17.991	0.001
HIV1.cut.id_AY878054.1	100.000	14.256	0.001
HIV1.cut.id_AY878055.1	70.714	44.959	0.001
HIV1.cut.id_AY878056.1	77.955	24.829	0.001
HIV1.cut.id_AY878057.1	78.579	34.951	0.001
HIV1.cut.id_AY878058.1	88.415	13.429	0.001
HIV1.cut.id_AY878059.1	88.996	24.873	0.001
HIV1.cut.id_AY878060.1	95.710	26.003	0.001
HIV1.cut.id_AY878061.1	89.908	41.368	0.001
HIV1.cut.id_AY878062.1	99.060	34.885	0.001
HIV1.cut.id_AY878063.1	89.951	45.316	0.001
HIV1.cut.id_AY878064.1	99.546	60.611	0.001
HIV1.cut.id_AY878065.1	97.568	32.604	0.001
HIV1.cut.id_AY878066.1	100.000	47.889	0.001
HIV1.cut.id_AY878067.1	91.042	23.521	0.001
HIV1.cut.id_AY878068.1	94.595	22.622	0.001
HIV1.cut.id_AY878070.1	100.000	35.996	0.001
HIV1.cut.id_AY878071.1	88.991	54.484	0.001
HIV1.cut.id_AY878072.1	94.285	-	0.001
HIV1.cut.id_AY882421.1	82.653	14.942	0.001
HIV1.cut.id_AY900571.2	98.728	11.803	0.001
HIV1.cut.id_AY900572.2	100.000	47.904	0.001
HIV1.cut.id_AY900574.2	66.382	3.080	0.001
HIV1.cut.id_AY900575.2	100.000	46.200	0.001
HIV1.cut.id_AY900576.2	92.874	59.788	0.001
HIV1.cut.id_AY901965.1	91.300	26.023	0.001
HIV1.cut.id_AY901966.1	86.627	36.710	0.001
HIV1.cut.id_AY901967.1	56.172	33.736	0.001
HIV1.cut.id_AY901968.1	100.000	51.962	0.001
HIV1.cut.id_AY901969.1	75.939	36.217	0.001
HIV1.cut.id_AY901970.1	100.000	11.371	0.001
HIV1.cut.id_AY901971.1	92.018	36.739	0.001
HIV1.cut.id_AY901972.1	76.281	36.765	0.001
HIV1.cut.id_AY901973.1	85.613	44.433	0.001
HIV1.cut.id_AY901974.1	98.535	46.613	0.001
HIV1.cut.id_AY901975.1	86.526	36.910	0.001
HIV1.cut.id_AY901976.1	89.356	51.891	0.001
HIV1.cut.id_AY901977.1	95.507	12.849	0.001
HIV1.cut.id_AY901978.1	77.428	-	0.001
HIV1.cut.id_AY901979.1	91.210	16.466	0.001
HIV1.cut.id_AY901980.1	79.939	36.842	0.001
HIV1.cut.id_AY901981.1	94.086	50.627	0.001
HIV1.cut.id_AY945709.1	87.785	64.264	0.001
HIV1.cut.id_AY968312.1	71.830	25.813	0.001
HIV1.cut.id_AY970946.1	77.619	-	0.001
HIV1.cut.id_AY970947.1	59.587	29.429	0.001
HIV1.cut.id_AY970948.1	65.547	20.934	0.001
HIV1.cut.id_AY970949.1	68.186	13.398	0.001
HIV1.cut.id_AY970950.1	95.015	22.398	0.001
HIV1.cut.id_D10112.1	37.397	17.511	0.001
HIV1.cut.id_D86068.1	-	3.224	0.001
HIV1.cut.id_D86069.1	55.428	31.305	0.001
HIV1.cut.id_DD409979.1	29.352	28.537	0.001
HIV1.cut.id_DQ007901.1	60.942	13.163	0.001
HIV1.cut.id_DQ007902.1	95.708	13.362	0.001
HIV1.cut.id_DQ007903.1	91.206	21.043	0.001
HIV1.cut.id_DQ011165.1	93.267	29.090	0.001
HIV1.cut.id_DQ011166.1	84.503	35.203	0.001
HIV1.cut.id_DQ011167.1	88.628	11.682	0.001
HIV1.cut.id_DQ011168.1	83.024	3.585	0.001
HIV1.cut.id_DQ011169.1	84.966	9.938	0.001
HIV1.cut.id_DQ011170.1	90.217	37.658	0.001
HIV1.cut.id_DQ011171.1	97.919	28.669	0.001
HIV1.cut.id_DQ011172.1	91.788	8.455	0.001
HIV1.cut.id_DQ011173.1	64.448	34.196	0.001
HIV1.cut.id_DQ011174.1	69.037	11.205	0.001
HIV1.cut.id_DQ011175.1	100.000	30.263	0.001
HIV1.cut.id_DQ011176.1	95.245	45.376	0.001
HIV1.cut.id_DQ011177.1	90.898	37.215	0.001
HIV1.cut.id_DQ011178.1	100.000	31.670	0.001
HIV1.cut.id_DQ011179.1	93.232	28.334	0.001
HIV1.cut.id_DQ011180.1	97.686	56.754	0.001
HIV1.cut.id_DQ017382.1	95.384	57.103	0.001
HIV1.cut.id_DQ017383.1	91.688	66.351	0.001
HIV1.cut.id_DQ020274.2	46.825	32.066	0.001
HIV1.cut.id_DQ054367.2	99.778	49.120	0.001
HIV1.cut.id_DQ056404.1	96.380	36.096	0.001
HIV1.cut.id_DQ056405.1	89.300	21.620	0.001
HIV1.cut.id_DQ056406.1	54.736	32.249	0.001
HIV1.cut.id_DQ056407.1	100.000	30.435	0.001
HIV1.cut.id_DQ056408.1	100.000	26.359	0.001
HIV1.cut.id_DQ056409.1	90.702	32.838	0.001
HIV1.cut.id_DQ056410.1	99.293	57.174	0.001
HIV1.cut.id_DQ056411.1	99.048	26.013	0.001
HIV1.cut.id_DQ056412.1	83.839	15.885	0.001
HIV1.cut.id_DQ056413.1	73.871	15.917	0.001
HIV1.cut.id_DQ056414.1	80.184	36.570	0.001
HIV1.cut.id_DQ056415.1	100.000	43.024	0.001
HIV1.cut.id_DQ056416.1	75.466	12.071	0.001
HIV1.cut.id_DQ056417.1	87.906	27.347	0.001
HIV1.cut.id_DQ056418.1	100.000	47.541	0.001
HIV1.cut.id_DQ083238.1	98.743	36.378	0.001
HIV1.cut.id_DQ085867.1	100.000	21.363	0.001
HIV1.cut.id_DQ085869.1	31.597	14.524	0.001
HIV1.cut.id_DQ085870.1	91.534	29.222	0.001
HIV1.cut.id_DQ085871.1	99.494	34.589	0.001
HIV1.cut.id_DQ085872.1	100.000	51.022	0.001
HIV1.cut.id_DQ085873.1	94.171	35.111	0.001
HIV1.cut.id_DQ085874.1	93.588	23.701	0.001
HIV1.cut.id_DQ085875.1	99.328	34.558	0.001
HIV1.cut.id_DQ085876.1	93.819	11.282	0.001
HIV1.cut.id_DQ093585.1	96.221	27.138	0.001
HIV1.cut.id_DQ093586.1	100.000	42.627	0.001
HIV1.cut.id_DQ093587.1	93.838	16.430	0.001
HIV1.cut.id_DQ093588.1	72.708	31.731	0.001
HIV1.cut.id_DQ093589.1	100.000	43.012	0.001
HIV1.cut.id_DQ093590.1	79.326	-	0.001
HIV1.cut.id_DQ093591.1	65.788	33.818	0.001
HIV1.cut.id_DQ093592.1	100.000	25.480	0.001
HIV1.cut.id_DQ093593.1	100.000	43.067	0.001
HIV1.cut.id_DQ093594.1	96.840	16.804	0.001
HIV1.cut.id_DQ093595.1	97.510	43.940	0.001
HIV1.cut.id_DQ093596.1	97.238	10.109	0.001
HIV1.cut.id_DQ093597.1	95.861	20.630	0.001
HIV1.cut.id_DQ093598.1	87.126	24.064	0.001
HIV1.cut.id_DQ093599.1	58.316	22.429	0.001
HIV1.cut.id_DQ093600.1	69.825	7.235	0.001
HIV1.cut.id_DQ093601.1	95.055	23.347	0.001
HIV1.cut.id_DQ093602.1	99.912	23.099	0.001
HIV1.cut.id_DQ093603.1	90.082	56.260	0.001
HIV1.cut.id_DQ093604.1	80.132	19.702	0.001
HIV1.cut.id_DQ093605.1	92.221	27.613	0.001
HIV1.cut.id_DQ093606.1	87.106	37.300	0.001
HIV1.cut.id_DQ093607.1	100.000	28.946	0.001
HIV1.cut.id_DQ164104.1	97.325	19.441	0.001
HIV1.cut.id_DQ164105.1	33.352	32.466	0.001
HIV1.cut.id_DQ164106.1	83.458	29.586	0.001
HIV1.cut.id_DQ164107.1	76.537	14.728	0.001
HIV1.cut.id_DQ164108.1	83.695	11.497	0.001
HIV1.cut.id_DQ164109.1	86.008	15.473	0.001
HIV1.cut.id_DQ164110.1	85.635	11.956	0.001
HIV1.cut.id_DQ164111.1	81.616	32.238	0.001
HIV1.cut.id_DQ164112.1	72.580	23.599	0.001
HIV1.cut.id_DQ164113.1	100.000	29.071	0.001
HIV1.cut.id_DQ164114.1	91.184	18.421	0.001
HIV1.cut.id_DQ164115.1	82.244	39.578	0.001
HIV1.cut.id_DQ164116.1	89.463	15.385	0.001
HIV1.cut.id_DQ164117.1	100.000	13.282	0.001
HIV1.cut.id_DQ164118.1	96.291	23.727	0.001
HIV1.cut.id_DQ164119.1	77.603	26.963	0.001
HIV1.cut.id_DQ164120.1	100.000	-	0.001
HIV1.cut.id_DQ164121.1	100.000	57.298	0.001
HIV1.cut.id_DQ164122.1	99.383	8.698	0.001
HIV1.cut.id_DQ164123.1	100.000	79.240	0.001
HIV1.cut.id_DQ164124.1	100.000	66.471	0.001
HIV1.cut.id_DQ164125.1	100.000	99.041	0.001
HIV1.cut.id_DQ164126.1	100.000	38.455	0.001
HIV1.cut.id_DQ164127.1	75.259	20.082	0.001
HIV1.cut.id_DQ164128.1	100.000	80.360	0.001
HIV1.cut.id_DQ164129.1	100.000	26.629	0.001
HIV1.cut.id_DQ207942.1	100.000	39.818	0.001
HIV1.cut.id_DQ207943.1	71.629	19.013	0.001
